,case:Rfp_id,concept:name,time:timestamp_end,org:role,event:id,time:timestamp_start
191,request for payment 72937,Permit APPROVED by PRE_APPROVER,2017-02-02 10:55:37+00:00,PRE_APPROVER,11,2017-02-02 10:55:35+00:00
192,request for payment 72937,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 11:16:36+00:00,SUPERVISOR,1,2017-02-02 10:55:37+00:00
193,request for payment 72937,Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 10:04:10+00:00,EMPLOYEE,2,2017-02-02 11:16:36+00:00
194,request for payment 72937,Request For Payment APPROVED by PRE_APPROVER,2017-03-22 10:06:39+00:00,PRE_APPROVER,10,2017-03-22 10:04:10+00:00
195,request for payment 72937,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-22 10:41:12+00:00,SUPERVISOR,3,2017-03-22 10:06:39+00:00
196,request for payment 72937,Request Payment,2017-03-24 10:41:18+00:00,UNDEFINED,6,2017-03-22 10:41:12+00:00
197,request for payment 72937,Payment Handled,2017-03-27 17:31:03+00:00,UNDEFINED,7,2017-03-24 10:41:18+00:00
198,request for payment 72939,Permit SUBMITTED by EMPLOYEE,2017-02-02 10:55:35+00:00,EMPLOYEE,0,2017-02-02 10:55:35+00:00
199,request for payment 72939,Permit APPROVED by PRE_APPROVER,2017-02-02 10:55:37+00:00,PRE_APPROVER,11,2017-02-02 10:55:35+00:00
200,request for payment 72939,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 11:16:36+00:00,SUPERVISOR,1,2017-02-02 10:55:37+00:00
201,request for payment 72939,Request For Payment SUBMITTED by EMPLOYEE,2017-03-14 18:41:28+00:00,EMPLOYEE,2,2017-02-02 11:16:36+00:00
202,request for payment 72939,Request For Payment APPROVED by PRE_APPROVER,2017-03-14 18:50:38+00:00,PRE_APPROVER,10,2017-03-14 18:41:28+00:00
203,request for payment 72939,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-15 14:57:25+00:00,SUPERVISOR,3,2017-03-14 18:50:38+00:00
204,request for payment 72939,Request For Payment REJECTED by MISSING,2017-03-20 11:01:39+00:00,MISSING,4,2017-03-15 14:57:25+00:00
205,request for payment 76710,Permit SUBMITTED by EMPLOYEE,2017-02-02 10:57:45+00:00,EMPLOYEE,0,2017-02-02 10:57:45+00:00
206,request for payment 76710,Permit APPROVED by PRE_APPROVER,2017-02-02 10:57:47+00:00,PRE_APPROVER,11,2017-02-02 10:57:45+00:00
207,request for payment 76710,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 11:16:08+00:00,SUPERVISOR,1,2017-02-02 10:57:47+00:00
208,request for payment 76710,Request For Payment SUBMITTED by EMPLOYEE,2017-02-03 18:48:06+00:00,EMPLOYEE,2,2017-02-02 11:16:08+00:00
209,request for payment 76710,Request For Payment REJECTED by PRE_APPROVER,2017-02-03 18:48:09+00:00,PRE_APPROVER,12,2017-02-03 18:48:06+00:00
210,request for payment 76710,Request For Payment REJECTED by EMPLOYEE,2017-02-06 08:09:10+00:00,EMPLOYEE,13,2017-02-03 18:48:09+00:00
211,request for payment 76710,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 15:46:49+00:00,EMPLOYEE,2,2017-02-06 08:09:10+00:00
212,request for payment 76710,Request For Payment APPROVED by PRE_APPROVER,2017-02-06 15:46:55+00:00,PRE_APPROVER,10,2017-02-06 15:46:49+00:00
213,request for payment 76710,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-06 15:57:51+00:00,SUPERVISOR,3,2017-02-06 15:46:55+00:00
214,request for payment 76710,Request Payment,2017-02-09 10:16:58+00:00,UNDEFINED,6,2017-02-06 15:57:51+00:00
215,request for payment 76710,Payment Handled,2017-02-13 17:32:18+00:00,UNDEFINED,7,2017-02-09 10:16:58+00:00
216,request for payment 76712,Permit SUBMITTED by EMPLOYEE,2017-02-02 10:57:45+00:00,EMPLOYEE,0,2017-02-02 10:57:45+00:00
217,request for payment 76712,Permit APPROVED by PRE_APPROVER,2017-02-02 10:57:47+00:00,PRE_APPROVER,11,2017-02-02 10:57:45+00:00
218,request for payment 76712,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 11:16:08+00:00,SUPERVISOR,1,2017-02-02 10:57:47+00:00
219,request for payment 76712,Request For Payment SUBMITTED by EMPLOYEE,2017-02-03 18:44:59+00:00,EMPLOYEE,2,2017-02-02 11:16:08+00:00
220,request for payment 76712,Request For Payment REJECTED by PRE_APPROVER,2017-02-03 18:45:04+00:00,PRE_APPROVER,12,2017-02-03 18:44:59+00:00
221,request for payment 76712,Request For Payment REJECTED by EMPLOYEE,2017-02-06 08:08:12+00:00,EMPLOYEE,13,2017-02-03 18:45:04+00:00
222,request for payment 76712,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 15:47:19+00:00,EMPLOYEE,2,2017-02-06 08:08:12+00:00
223,request for payment 76712,Request For Payment APPROVED by PRE_APPROVER,2017-02-06 15:47:23+00:00,PRE_APPROVER,10,2017-02-06 15:47:19+00:00
224,request for payment 76712,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-06 15:57:40+00:00,SUPERVISOR,3,2017-02-06 15:47:23+00:00
225,request for payment 76712,Request Payment,2017-02-09 10:14:10+00:00,UNDEFINED,6,2017-02-06 15:57:40+00:00
226,request for payment 76712,Payment Handled,2017-02-13 17:32:18+00:00,UNDEFINED,7,2017-02-09 10:14:10+00:00
227,request for payment 74133,Permit SUBMITTED by EMPLOYEE,2017-02-02 11:00:37+00:00,EMPLOYEE,0,2017-02-02 11:00:37+00:00
228,request for payment 74133,Permit APPROVED by PRE_APPROVER,2017-02-02 11:00:38+00:00,PRE_APPROVER,11,2017-02-02 11:00:37+00:00
229,request for payment 74133,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 11:15:33+00:00,SUPERVISOR,1,2017-02-02 11:00:38+00:00
230,request for payment 74133,Request For Payment SUBMITTED by EMPLOYEE,2017-07-09 17:34:15+00:00,EMPLOYEE,2,2017-02-02 11:15:33+00:00
231,request for payment 74133,Request For Payment APPROVED by PRE_APPROVER,2017-07-09 17:36:42+00:00,PRE_APPROVER,10,2017-07-09 17:34:15+00:00
232,request for payment 74133,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-07-10 10:24:09+00:00,SUPERVISOR,3,2017-07-09 17:36:42+00:00
233,request for payment 74133,Request Payment,2017-07-20 15:20:50+00:00,UNDEFINED,6,2017-07-10 10:24:09+00:00
234,request for payment 74133,Payment Handled,2017-07-24 17:30:51+00:00,UNDEFINED,7,2017-07-20 15:20:50+00:00
235,request for payment 76972,Permit SUBMITTED by EMPLOYEE,2017-02-02 11:02:48+00:00,EMPLOYEE,0,2017-02-02 11:02:48+00:00
236,request for payment 76972,Permit APPROVED by PRE_APPROVER,2017-02-02 11:02:49+00:00,PRE_APPROVER,11,2017-02-02 11:02:48+00:00
237,request for payment 76972,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 11:15:01+00:00,SUPERVISOR,1,2017-02-02 11:02:49+00:00
238,request for payment 76972,Request For Payment SUBMITTED by EMPLOYEE,2017-07-09 18:23:25+00:00,EMPLOYEE,2,2017-02-02 11:15:01+00:00
239,request for payment 76972,Request For Payment APPROVED by PRE_APPROVER,2017-07-09 18:31:39+00:00,PRE_APPROVER,10,2017-07-09 18:23:25+00:00
240,request for payment 76972,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-07-10 10:30:59+00:00,SUPERVISOR,3,2017-07-09 18:31:39+00:00
241,request for payment 76972,Request Payment,2017-07-20 15:21:41+00:00,UNDEFINED,6,2017-07-10 10:30:59+00:00
242,request for payment 76972,Payment Handled,2017-07-24 17:30:51+00:00,UNDEFINED,7,2017-07-20 15:21:41+00:00
243,request for payment 73932,Permit SUBMITTED by EMPLOYEE,2017-02-06 10:11:25+00:00,EMPLOYEE,0,2017-02-06 10:11:25+00:00
244,request for payment 73932,Permit FINAL_APPROVED by SUPERVISOR,2017-02-06 10:11:33+00:00,SUPERVISOR,1,2017-02-06 10:11:25+00:00
245,request for payment 73932,Request For Payment SUBMITTED by EMPLOYEE,2017-03-02 13:54:48+00:00,EMPLOYEE,2,2017-02-06 10:11:33+00:00
246,request for payment 73932,Request For Payment APPROVED by PRE_APPROVER,2017-03-02 13:54:57+00:00,PRE_APPROVER,10,2017-03-02 13:54:48+00:00
247,request for payment 73932,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-02 14:02:58+00:00,SUPERVISOR,3,2017-03-02 13:54:57+00:00
248,request for payment 73932,Request Payment,2017-03-06 13:55:41+00:00,UNDEFINED,6,2017-03-02 14:02:58+00:00
249,request for payment 73932,Payment Handled,2017-03-09 17:31:22+00:00,UNDEFINED,7,2017-03-06 13:55:41+00:00
250,request for payment 73955,Permit SUBMITTED by EMPLOYEE,2017-02-07 12:49:13+00:00,EMPLOYEE,0,2017-02-07 12:49:13+00:00
251,request for payment 73955,Permit FINAL_APPROVED by SUPERVISOR,2017-02-07 12:49:21+00:00,SUPERVISOR,1,2017-02-07 12:49:13+00:00
252,request for payment 73955,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 09:35:04+00:00,EMPLOYEE,2,2017-02-07 12:49:21+00:00
253,request for payment 73955,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-09 09:35:11+00:00,SUPERVISOR,3,2017-02-09 09:35:04+00:00
254,request for payment 73955,Request Payment,2017-02-09 15:01:35+00:00,UNDEFINED,6,2017-02-09 09:35:11+00:00
255,request for payment 73955,Payment Handled,2017-02-13 17:32:18+00:00,UNDEFINED,7,2017-02-09 15:01:35+00:00
256,request for payment 185385,Request For Payment SUBMITTED by EMPLOYEE,2017-02-10 14:53:30+00:00,EMPLOYEE,2,2017-02-10 14:53:30+00:00
257,request for payment 185385,Request For Payment APPROVED by PRE_APPROVER,2017-02-10 14:54:05+00:00,PRE_APPROVER,10,2017-02-10 14:53:30+00:00
258,request for payment 185385,Request For Payment APPROVED by SUPERVISOR,2017-02-13 11:48:29+00:00,SUPERVISOR,14,2017-02-10 14:54:05+00:00
259,request for payment 185385,Request For Payment FINAL_APPROVED by DIRECTOR,2017-02-14 21:30:19+00:00,DIRECTOR,15,2017-02-13 11:48:29+00:00
260,request for payment 185385,Request Payment,2017-02-15 15:20:28+00:00,UNDEFINED,6,2017-02-14 21:30:19+00:00
261,request for payment 185385,Payment Handled,2017-02-20 17:32:08+00:00,UNDEFINED,7,2017-02-15 15:20:28+00:00
262,request for payment 76613,Permit SUBMITTED by EMPLOYEE,2017-02-13 12:04:18+00:00,EMPLOYEE,0,2017-02-13 12:04:18+00:00
263,request for payment 76613,Permit FINAL_APPROVED by SUPERVISOR,2017-02-13 12:04:59+00:00,SUPERVISOR,1,2017-02-13 12:04:18+00:00
264,request for payment 76613,Request For Payment SUBMITTED by EMPLOYEE,2017-02-13 12:08:52+00:00,EMPLOYEE,2,2017-02-13 12:04:59+00:00
265,request for payment 76613,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-13 13:59:30+00:00,SUPERVISOR,3,2017-02-13 12:08:52+00:00
266,request for payment 76613,Request Payment,2017-02-15 14:53:18+00:00,UNDEFINED,6,2017-02-13 13:59:30+00:00
267,request for payment 76613,Payment Handled,2017-02-20 17:32:08+00:00,UNDEFINED,7,2017-02-15 14:53:18+00:00
268,request for payment 76613,Permit REJECTED by MISSING,2017-04-13 15:06:02+00:00,MISSING,5,2017-02-20 17:32:08+00:00
269,request for payment 76622,Permit SUBMITTED by EMPLOYEE,2017-02-13 15:30:34+00:00,EMPLOYEE,0,2017-02-13 15:30:34+00:00
270,request for payment 76622,Permit APPROVED by PRE_APPROVER,2017-02-13 15:30:38+00:00,PRE_APPROVER,11,2017-02-13 15:30:34+00:00
271,request for payment 76622,Permit FINAL_APPROVED by SUPERVISOR,2017-02-17 15:03:43+00:00,SUPERVISOR,1,2017-02-13 15:30:38+00:00
272,request for payment 76622,Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 08:01:37+00:00,EMPLOYEE,2,2017-02-17 15:03:43+00:00
273,request for payment 76622,Request For Payment APPROVED by PRE_APPROVER,2017-02-22 08:02:51+00:00,PRE_APPROVER,10,2017-02-22 08:01:37+00:00
274,request for payment 76622,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 09:55:17+00:00,SUPERVISOR,3,2017-02-22 08:02:51+00:00
275,request for payment 76622,Request Payment,2017-03-02 12:04:49+00:00,UNDEFINED,6,2017-02-22 09:55:17+00:00
276,request for payment 76622,Payment Handled,2017-03-06 17:31:10+00:00,UNDEFINED,7,2017-03-02 12:04:49+00:00
277,request for payment 76250,Permit SUBMITTED by EMPLOYEE,2017-02-15 11:20:32+00:00,EMPLOYEE,0,2017-02-15 11:20:32+00:00
278,request for payment 76250,Permit APPROVED by PRE_APPROVER,2017-02-15 11:20:38+00:00,PRE_APPROVER,11,2017-02-15 11:20:32+00:00
279,request for payment 76250,Permit FINAL_APPROVED by SUPERVISOR,2017-02-22 05:15:13+00:00,SUPERVISOR,1,2017-02-15 11:20:38+00:00
280,request for payment 76250,Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 11:24:18+00:00,EMPLOYEE,2,2017-02-22 05:15:13+00:00
281,request for payment 76250,Request For Payment APPROVED by PRE_APPROVER,2017-03-22 11:24:26+00:00,PRE_APPROVER,10,2017-03-22 11:24:18+00:00
282,request for payment 76250,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-29 05:15:07+00:00,SUPERVISOR,3,2017-03-22 11:24:26+00:00
283,request for payment 76250,Request Payment,2017-03-30 14:25:21+00:00,UNDEFINED,6,2017-03-29 05:15:07+00:00
284,request for payment 76250,Payment Handled,2017-04-03 17:31:12+00:00,UNDEFINED,7,2017-03-30 14:25:21+00:00
285,request for payment 76252,Permit SUBMITTED by EMPLOYEE,2017-02-15 11:20:32+00:00,EMPLOYEE,0,2017-02-15 11:20:32+00:00
286,request for payment 76252,Permit APPROVED by PRE_APPROVER,2017-02-15 11:20:38+00:00,PRE_APPROVER,11,2017-02-15 11:20:32+00:00
287,request for payment 76252,Permit FINAL_APPROVED by SUPERVISOR,2017-02-22 05:15:13+00:00,SUPERVISOR,1,2017-02-15 11:20:38+00:00
288,request for payment 76252,Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 11:21:14+00:00,EMPLOYEE,2,2017-02-22 05:15:13+00:00
289,request for payment 76252,Request For Payment APPROVED by PRE_APPROVER,2017-03-22 11:21:48+00:00,PRE_APPROVER,10,2017-03-22 11:21:14+00:00
290,request for payment 76252,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-29 05:15:06+00:00,SUPERVISOR,3,2017-03-22 11:21:48+00:00
291,request for payment 76252,Request Payment,2017-03-30 14:26:06+00:00,UNDEFINED,6,2017-03-29 05:15:06+00:00
292,request for payment 76252,Payment Handled,2017-04-03 17:31:12+00:00,UNDEFINED,7,2017-03-30 14:26:06+00:00
293,request for payment 76248,Permit SUBMITTED by EMPLOYEE,2017-02-15 11:20:32+00:00,EMPLOYEE,0,2017-02-15 11:20:32+00:00
294,request for payment 76248,Permit APPROVED by PRE_APPROVER,2017-02-15 11:20:38+00:00,PRE_APPROVER,11,2017-02-15 11:20:32+00:00
295,request for payment 76248,Permit FINAL_APPROVED by SUPERVISOR,2017-02-22 05:15:13+00:00,SUPERVISOR,1,2017-02-15 11:20:38+00:00
296,request for payment 76248,Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 11:33:52+00:00,EMPLOYEE,2,2017-02-22 05:15:13+00:00
297,request for payment 76248,Request For Payment APPROVED by PRE_APPROVER,2017-03-22 11:34:38+00:00,PRE_APPROVER,10,2017-03-22 11:33:52+00:00
298,request for payment 76248,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-29 05:15:06+00:00,SUPERVISOR,3,2017-03-22 11:34:38+00:00
299,request for payment 76248,Request Payment,2017-03-30 14:24:59+00:00,UNDEFINED,6,2017-03-29 05:15:06+00:00
300,request for payment 76248,Payment Handled,2017-04-03 17:31:12+00:00,UNDEFINED,7,2017-03-30 14:24:59+00:00
301,request for payment 75827,Permit SUBMITTED by EMPLOYEE,2017-02-20 09:16:01+00:00,EMPLOYEE,0,2017-02-20 09:16:01+00:00
302,request for payment 75827,Permit APPROVED by PRE_APPROVER,2017-02-20 09:20:44+00:00,PRE_APPROVER,11,2017-02-20 09:16:01+00:00
303,request for payment 75827,Permit FINAL_APPROVED by SUPERVISOR,2017-02-27 05:15:11+00:00,SUPERVISOR,1,2017-02-20 09:20:44+00:00
304,request for payment 75827,Request For Payment SUBMITTED by EMPLOYEE,2017-05-08 10:40:58+00:00,EMPLOYEE,2,2017-02-27 05:15:11+00:00
305,request for payment 75827,Request For Payment APPROVED by PRE_APPROVER,2017-05-08 10:42:15+00:00,PRE_APPROVER,10,2017-05-08 10:40:58+00:00
306,request for payment 75827,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-05-15 05:15:26+00:00,SUPERVISOR,3,2017-05-08 10:42:15+00:00
307,request for payment 75827,Request Payment,2017-05-16 13:57:21+00:00,UNDEFINED,6,2017-05-15 05:15:26+00:00
308,request for payment 75827,Payment Handled,2017-05-18 17:30:58+00:00,UNDEFINED,7,2017-05-16 13:57:21+00:00
309,request for payment 75830,Permit SUBMITTED by EMPLOYEE,2017-02-20 09:16:01+00:00,EMPLOYEE,0,2017-02-20 09:16:01+00:00
310,request for payment 75830,Permit APPROVED by PRE_APPROVER,2017-02-20 09:20:44+00:00,PRE_APPROVER,11,2017-02-20 09:16:01+00:00
311,request for payment 75830,Permit FINAL_APPROVED by SUPERVISOR,2017-02-27 05:15:11+00:00,SUPERVISOR,1,2017-02-20 09:20:44+00:00
312,request for payment 75830,Request For Payment SUBMITTED by EMPLOYEE,2017-03-27 11:26:40+00:00,EMPLOYEE,2,2017-02-27 05:15:11+00:00
313,request for payment 75830,Request For Payment APPROVED by PRE_APPROVER,2017-03-27 11:59:52+00:00,PRE_APPROVER,10,2017-03-27 11:26:40+00:00
314,request for payment 75830,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-29 11:24:42+00:00,SUPERVISOR,3,2017-03-27 11:59:52+00:00
315,request for payment 75830,Request Payment,2017-04-04 15:18:51+00:00,UNDEFINED,6,2017-03-29 11:24:42+00:00
316,request for payment 75830,Payment Handled,2017-04-06 17:31:01+00:00,UNDEFINED,7,2017-04-04 15:18:51+00:00
317,request for payment 74504,Permit SUBMITTED by EMPLOYEE,2017-02-20 09:19:02+00:00,EMPLOYEE,0,2017-02-20 09:19:02+00:00
318,request for payment 74504,Permit APPROVED by PRE_APPROVER,2017-02-20 09:20:44+00:00,PRE_APPROVER,11,2017-02-20 09:19:02+00:00
319,request for payment 74504,Permit FINAL_APPROVED by SUPERVISOR,2017-02-27 05:15:11+00:00,SUPERVISOR,1,2017-02-20 09:20:44+00:00
320,request for payment 74504,Request For Payment SUBMITTED by EMPLOYEE,2017-06-13 13:55:12+00:00,EMPLOYEE,2,2017-02-27 05:15:11+00:00
321,request for payment 74504,Request For Payment APPROVED by PRE_APPROVER,2017-06-13 13:57:21+00:00,PRE_APPROVER,10,2017-06-13 13:55:12+00:00
322,request for payment 74504,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-20 05:15:19+00:00,SUPERVISOR,3,2017-06-13 13:57:21+00:00
323,request for payment 74504,Request Payment,2017-07-13 10:34:18+00:00,UNDEFINED,6,2017-06-20 05:15:19+00:00
324,request for payment 74504,Payment Handled,2017-07-17 17:31:09+00:00,UNDEFINED,7,2017-07-13 10:34:18+00:00
325,request for payment 74521,Permit SUBMITTED by EMPLOYEE,2017-02-21 14:13:01+00:00,EMPLOYEE,0,2017-02-21 14:13:01+00:00
326,request for payment 74521,Permit FINAL_APPROVED by SUPERVISOR,2017-02-21 14:13:04+00:00,SUPERVISOR,1,2017-02-21 14:13:01+00:00
327,request for payment 74521,Permit APPROVED by PRE_APPROVER,2017-02-21 14:13:04+00:00,PRE_APPROVER,11,2017-02-21 14:13:04+00:00
328,request for payment 74521,Request For Payment SUBMITTED by EMPLOYEE,2017-02-23 11:25:01+00:00,EMPLOYEE,2,2017-02-21 14:13:04+00:00
329,request for payment 74521,Request For Payment APPROVED by PRE_APPROVER,2017-02-23 12:46:13+00:00,PRE_APPROVER,10,2017-02-23 11:25:01+00:00
330,request for payment 74521,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-23 12:49:13+00:00,SUPERVISOR,3,2017-02-23 12:46:13+00:00
331,request for payment 74521,Request Payment,2017-02-23 13:58:53+00:00,UNDEFINED,6,2017-02-23 12:49:13+00:00
332,request for payment 74521,Payment Handled,2017-02-27 17:30:51+00:00,UNDEFINED,7,2017-02-23 13:58:53+00:00
333,request for payment 74519,Permit SUBMITTED by EMPLOYEE,2017-02-21 14:13:01+00:00,EMPLOYEE,0,2017-02-21 14:13:01+00:00
334,request for payment 74519,Permit FINAL_APPROVED by SUPERVISOR,2017-02-21 14:13:04+00:00,SUPERVISOR,1,2017-02-21 14:13:01+00:00
335,request for payment 74519,Permit APPROVED by PRE_APPROVER,2017-02-21 14:13:04+00:00,PRE_APPROVER,11,2017-02-21 14:13:04+00:00
336,request for payment 74519,Request For Payment SUBMITTED by EMPLOYEE,2017-02-23 15:42:09+00:00,EMPLOYEE,2,2017-02-21 14:13:04+00:00
337,request for payment 74519,Request For Payment APPROVED by PRE_APPROVER,2017-02-23 16:38:14+00:00,PRE_APPROVER,10,2017-02-23 15:42:09+00:00
338,request for payment 74519,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-23 16:38:38+00:00,SUPERVISOR,3,2017-02-23 16:38:14+00:00
339,request for payment 74519,Request Payment,2017-02-24 13:12:28+00:00,UNDEFINED,6,2017-02-23 16:38:38+00:00
340,request for payment 74519,Payment Handled,2017-03-02 17:31:07+00:00,UNDEFINED,7,2017-02-24 13:12:28+00:00
341,request for payment 76648,Permit SUBMITTED by EMPLOYEE,2017-02-22 12:07:13+00:00,EMPLOYEE,0,2017-02-22 12:07:13+00:00
342,request for payment 76648,Permit APPROVED by SUPERVISOR,2017-02-22 12:07:15+00:00,SUPERVISOR,8,2017-02-22 12:07:13+00:00
343,request for payment 76648,Permit FINAL_APPROVED by DIRECTOR,2017-02-23 08:44:50+00:00,DIRECTOR,9,2017-02-22 12:07:15+00:00
344,request for payment 76648,Request For Payment SUBMITTED by EMPLOYEE,2017-04-18 10:31:51+00:00,EMPLOYEE,2,2017-02-23 08:44:50+00:00
345,request for payment 76648,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-04-18 11:19:17+00:00,SUPERVISOR,3,2017-04-18 10:31:51+00:00
346,request for payment 76648,Request Payment,2017-04-18 13:53:09+00:00,UNDEFINED,6,2017-04-18 11:19:17+00:00
347,request for payment 76648,Request For Payment REJECTED by MISSING,2017-04-18 14:02:25+00:00,MISSING,4,2017-04-18 13:53:09+00:00
348,request for payment 76650,Permit SUBMITTED by EMPLOYEE,2017-02-22 12:07:13+00:00,EMPLOYEE,0,2017-02-22 12:07:13+00:00
349,request for payment 76650,Permit APPROVED by SUPERVISOR,2017-02-22 12:07:15+00:00,SUPERVISOR,8,2017-02-22 12:07:13+00:00
350,request for payment 76650,Permit FINAL_APPROVED by DIRECTOR,2017-02-23 08:44:50+00:00,DIRECTOR,9,2017-02-22 12:07:15+00:00
351,request for payment 76650,Request For Payment SUBMITTED by EMPLOYEE,2017-03-09 17:33:54+00:00,EMPLOYEE,2,2017-02-23 08:44:50+00:00
352,request for payment 76650,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-09 17:34:37+00:00,SUPERVISOR,3,2017-03-09 17:33:54+00:00
